T Wed Jan 22 08:45:03 CET 2014
7559 -0.092616916 -0.5091281 0.2117939 -0.69268125 2.5585647 9.4416275
7578 0.036688507 0.028977394 0.01194191 -0.74537224 2.6525285 9.411636
7598 -0.6279177 0.0044870377 0.38064957 -0.75114244 2.7344797 9.387693
7618 -0.5204996 -0.31394506 0.4479227 -0.6861781 2.7847612 9.377881
7637 0.10860646 -0.40664506 0.9678545 -0.68321484 2.8583076 9.355944
7657 -0.018910706 -0.19700885 0.38698673 -0.7089266 2.9551291 9.323895
7680 -0.39989543 0.5028701 -0.2700386 -0.69186056 3.0597022 9.29139
7700 -0.82392776 0.88786316 -0.69472027 -0.6509005 3.1727028 9.256386
7719 -0.4150794 0.2371583 0.09832668 -0.657523 3.2487993 9.229484
7739 0.22310194 -0.08806896 0.7908325 -0.68278867 3.305876 9.207354
7758 -0.16597378 0.64855003 0.8533325 -0.67678523 3.3737087 9.183161
7781 -0.14036655 0.62045264 0.1610117 -0.62577796 3.4784205 9.147644
7799 -0.19238919 0.38245177 -0.30649185 -0.592909 3.5631926 9.117154
7819 0.109992296 0.30790973 -0.06780338 -0.569679 3.6377347 9.089155
7840 0.5805352 0.14052534 0.016963959 -0.5422279 3.709351 9.061849
7860 0.7424724 0.26773405 0.07907677 -0.4934754 3.7736783 9.038043
7889 0.35881913 0.25082397 -0.2015543 -0.37797275 3.8480492 9.012217
7909 0.3372105 -0.494632 -1.1004353 -0.27974966 3.9039752 8.991724
7919 0.9894252 -1.1493843 -0.54693985 -0.24243426 3.9458117 8.97453
7939 1.2899559 -0.5688894 -0.08371258 -0.23650706 3.9973862 8.951836
7958 0.63128984 0.23703146 -0.36643982 -0.1716031 4.053378 8.928105
7978 -0.067055985 -0.056261063 -1.1150122 -0.08617292 4.1359806 8.891379
7998 -0.2612619 -0.80854654 -1.2398663 -0.06434954 4.2370434 8.843851
8018 0.2639018 -1.3911242 -0.43223763 -0.11067288 4.321627 8.802367
8038 0.8053945 -0.46176434 1.038722 -0.19247882 4.388255 8.767928
8057 0.4088856 0.7814841 1.5854635 -0.17904222 4.4474525 8.738335
8078 -0.42283952 0.18970394 -0.77201366 -0.056000832 4.522085 8.70161
8099 -0.3505053 -0.9234798 -1.689475 0.024893861 4.5626664 8.680544
8124 0.29879352 -1.4502075 -0.6410799 -0.011489326 4.553093 8.685597
8143 0.85434806 -1.0310798 1.4849663 -0.06904987 4.47873 8.723909
8166 0.8110843 -0.31867313 2.2296228 -0.06409337 4.4367 8.745398
8182 0.35397083 -0.26468325 0.20091248 -0.028359393 4.4401712 8.743825
8205 0.14592849 -0.31655693 -0.8171015 -0.011853182 4.4345837 8.746697
8254 -0.1939868 0.28688812 -0.79318905 -0.055010173 4.4057474 8.761092
8254 0.021451868 1.10285 1.2322025 -0.13637355 4.394237 8.765984
8264 -0.5187839 1.4529161 1.2702322 -0.22820696 4.4655504 8.727954
8284 -0.6894648 0.75485706 0.1834898 -0.22990862 4.512387 8.703787
8304 -0.24413656 0.23909903 0.31602478 -0.19639654 4.5109973 8.705327
8324 0.047395416 0.85946274 1.0584583 -0.1623171 4.503549 8.709885
8343 -0.1792098 1.0078802 0.25622272 -0.08894079 4.5466676 8.688515
8365 -0.025882035 0.26484108 -0.7694683 0.0067284224 4.600177 8.660757
8384 0.06709167 -1.026233 -1.3292899 0.086137235 4.6271124 8.64597
8411 0.3118794 -1.7182202 -0.25713348 0.1286537 4.552955 8.684724
8429 1.1178629 -1.1413949 2.365491 0.20373644 4.3208947 8.801065
8448 1.0841501 0.27248192 2.413127 0.35237092 4.1711564 8.868352
8468 -0.4810814 1.6713567 -0.23116112 0.5193886 4.151342 8.869441
8538 -0.51058865 1.0601716 -1.8195333 0.5872031 4.226226 8.829756
8538 0.97883165 -0.08595371 0.38310242 0.47684297 4.3189025 8.791478
8539 1.2483218 0.37518978 1.5897846 0.49465707 4.39406 8.753167
8548 0.17879778 -0.06697273 0.10847664 0.66396123 4.472304 8.702186
8569 -1.7726421E-4 -1.1353483 -1.2025199 0.9003971 4.525538 8.6532755
8588 0.33175433 -1.2953603 -1.0925469 1.1430739 4.570628 8.600763
8608 0.6660414 -1.8567107 0.1877861 1.2876272 4.6339846 8.546262
8627 0.03902912 -0.6510248 0.90877056 1.3783383 4.7690516 8.457347
8647 -0.9076263 -0.54148054 -1.051537 1.5205419 4.9468117 8.32991
8668 -0.8079725 -0.25579786 -1.8755918 1.7081923 5.0442014 8.2345915
8687 -0.7813816 -0.31065273 -1.7488837 2.0072129 4.9841347 8.203651
8708 -0.23497057 -0.61238956 -0.28469467 2.2844071 4.8453383 8.214291
8727 -0.6314206 -0.022674084 -0.16532707 2.546782 4.753617 8.190691
8754 -2.3894386 0.6473923 -1.7914653 2.7533574 4.7730803 8.112158
8772 -2.1025922 0.5320864 -3.5117555 2.8304296 4.8309255 8.051162
8796 -0.66544867 0.920599 -0.6969619 2.7723463 4.633949 8.186025
8820 0.060590506 1.0644927 2.2854366 2.9465268 4.3368263 8.287358
8830 -0.22579002 0.43412685 0.95056343 3.347829 4.086126 8.262324
8850 -1.1203246 -0.23291802 -2.074977 3.6869087 3.9870262 8.165826
8869 -0.85957646 -0.1654067 -2.60743 3.7900794 4.015283 8.104517
8889 -0.32094717 0.47621632 -0.28983402 3.653676 4.1398044 8.104508
8909 0.40915346 -0.3384719 0.27020264 3.5173373 4.2649627 8.099927
8928 0.6429708 0.40789318 -0.09611797 3.4367487 4.3613567 8.083175
8949 -0.44545364 0.21448898 0.24728107 3.356803 4.4206853 8.08454
8969 0.04874444 -0.21340704 -0.0010795593 3.303138 4.427202 8.103058
8989 0.22404003 0.030378342 -0.37636852 3.3193784 4.3941064 8.1144285
9009 -0.78888273 0.27741194 0.6197767 3.3171597 4.39607 8.114271
9028 -0.074891806 1.1883869 0.24285316 3.3118525 4.481083 8.069815
9060 -0.79341626 0.56777 -0.6148677 3.2259252 4.5845523 8.04647
9075 0.7688532 -0.98400927 -0.0692091 3.234252 4.5274277 8.075419
9097 1.1530852 -0.5389185 0.873168 3.290553 4.388795 8.12903
9180 -0.003740549 0.74094486 0.8925438 3.3939302 4.124073 8.224576
9180 -0.30330825 1.5782094 0.94685936 3.4253473 4.052953 8.246875
9181 -0.59662056 0.81239843 0.25356102 3.5271235 3.9568515 8.250644
9181 -0.18015313 -0.62052083 0.08322716 3.7810326 3.7617135 8.229441
9201 0.43443608 -1.1598632 0.18308067 3.875127 3.6306794 8.24451
9218 -0.55991197 0.20416856 0.0160923 3.9884088 3.4733253 8.258268
9237 -1.8663578 0.4283619 -0.45463657 4.241406 3.3257463 8.192697
9257 -1.2381985 -0.06833649 0.21958828 4.5134664 3.2095292 8.09308
9277 0.18107939 -0.73858094 0.5749655 4.894628 3.056168 7.9292393
9296 0.23092508 0.4634068 0.67592573 5.2278547 2.9076293 7.770818
9317 -0.8938174 2.3106434 1.1160941 5.3949165 2.8033712 7.694568
9336 -1.7072132 1.8118026 -0.39090967 5.4613214 2.6892965 7.6884365
9359 -1.5950556 -0.9064653 -1.802125 5.444932 2.5728297 7.739745
9378 0.25486708 -1.5928495 -0.45706367 5.337988 2.3973012 7.869512
9398 2.7655663 0.35590935 2.113245 5.240644 2.306443 7.9615555
9421 0.24684572 2.1894586 -0.6938276 5.1927805 2.3116405 7.9913545
9440 -1.1252785 1.0474389 -2.0261612 5.166691 2.2661364 8.021242
9459 1.1091428 -2.2359054 -1.1615896 5.096628 2.159291 8.095198
9478 1.44276 -1.8990859 -0.20694733 4.9737005 2.0714684 8.194004
9497 1.4374704 -0.6767976 -0.4243517 4.749147 2.1133187 8.31564
9517 -0.18622923 0.70616484 -0.50412846 4.246795 2.320106 8.529492
9544 -0.22964025 -0.25869417 -1.6746173 3.3899865 2.691203 8.799762
9564 0.0641191 0.3231175 -2.1622105 2.6940012 2.9904578 8.94259
9586 0.61404884 -0.6942458 1.191927 1.9142281 3.2416763 9.055256
9605 0.7781755 0.369704 4.424408 1.3287221 3.4610188 9.07889
9625 0.39272773 -0.85561657 -1.694757 1.5417873 3.4988153 9.030591
9646 -0.3290857 -0.83599067 -3.0586166 1.6698387 3.4791894 9.01539
9666 0.16767049 -0.652282 -3.4651036 1.7476909 3.429556 9.019651
9686 1.148578 -1.8269551 -0.7833843 1.6861569 3.359244 9.057745
9704 -0.8597734 -0.82431793 2.805293 1.4918426 3.3142877 9.108254
9728 -0.138067 1.1190264 0.71435547 1.6512024 3.228844 9.111448
9747 2.3756132 0.594471 0.011458397 1.838182 3.1979444 9.086508
9767 2.603248 0.36768174 1.1808605 2.0319264 3.1374295 9.066322
9789 0.6152694 0.33843207 0.023135185 2.0662365 3.0900648 9.074831
9808 1.4320709 0.050937176 -0.53070164 1.9581188 2.9944873 9.130674
9829 1.1874185 0.631114 -0.1791668 1.9346206 2.9123044 9.162211
9846 -1.1362643 0.54863834 -0.7112684 1.9407161 2.860705 9.177166
9875 -1.4027978 0.081027746 -0.41713905 2.034867 2.7537072 9.189494
9893 -1.4786756 -0.5195019 0.60143757 2.1298985 2.6263995 9.205213
9917 -0.6520523 -0.5847751 1.16183 2.2609558 2.4618292 9.219429
9924 0.56988454 0.022812128 1.5280056 2.4563863 2.352236 9.198018
9943 1.9295201 1.2909565 0.47959614 2.667347 2.2907693 9.154672
9963 3.1324184 2.4793375 -0.36246586 2.7668946 2.2516053 9.134821
9983 2.8046727 2.1073172 -0.41019917 2.7115679 2.202246 9.163401
10003 1.9995713 1.3297548 -0.4884777 2.5589886 2.1370492 9.222526
10024 1.8489232 1.2613652 -0.29045963 2.3840256 2.0330563 9.292658
10043 0.9430113 1.2124115 -1.1844711 2.217335 1.9862419 9.34391
10073 0.1349988 1.4249941 -2.2821803 1.9718988 1.8502737 9.426478
10091 -0.22124803 -0.022592902 -0.5378294 1.8301516 1.5931892 9.50172
10110 -1.7076775 -3.108457 3.8188267 1.7268311 1.2697102 9.56955
10132 -4.139645 -5.643919 7.2114305 1.6879827 1.0278981 9.605443
10152 -5.980007 -5.855478 6.206972 1.8045192 1.1053816 9.575605
10171 -6.3844132 -4.536132 3.454156 2.036543 1.3757854 9.493687
10191 -3.166424 -4.7826486 2.0035734 2.476894 1.6989167 9.335366
10211 -1.980611 -5.7134056 1.4487 2.8616772 2.0933728 9.143249
10228 -4.1091943 -4.968401 -0.67535305 3.1515136 2.6125066 8.9114065
10246 -5.1520786 -3.8970704 -3.8422642 3.5240214 3.1500795 8.5923605
10270 -1.587652 -2.433549 -6.805754 4.17339 3.563612 8.127354
10287 4.778369 0.36632204 -6.6782722 4.798438 3.6559367 7.731721
10306 11.075312 4.136175 -5.3233094 5.396795 3.640192 7.334439
10327 9.973019 8.293051 -4.3533077 5.675484 3.6588044 7.1114283
10346 9.409664 11.458781 -3.23004 5.7408442 3.6917267 7.0416093
10367 10.457003 10.465904 -3.509648 5.6703396 3.631155 7.129681
10386 8.043335 8.459442 -3.4968243 5.4408092 3.5881803 7.327547
10405 5.020352 4.5487432 -3.6759558 5.092756 3.400006 7.6599073
10425 0.6712718 -1.251499 -1.1955614 4.69174 3.0519388 8.052555
10448 -3.8162675 -8.439492 0.74057007 4.3142614 2.5976398 8.414857
10470 -8.84246 -14.53732 1.9023352 3.9965954 2.2407 8.67046
10489 -14.964933 -18.128376 3.3810225 3.7217631 1.9627273 8.858136
10506 -15.492882 -17.27921 1.5688114 3.7325633 1.9754713 8.850755
10526 -9.87479 -12.447889 -0.89812183 3.9563231 2.0666308 8.73195
10546 -3.1486442 -6.2726517 -4.222798 4.3361683 2.2120855 8.513207
10566 1.5271783 -1.3842251 -4.6850576 4.755207 2.284445 8.266784
10588 5.0651097 2.4077168 -4.82215 5.2012267 2.323226 7.9824963
10606 9.53612 5.371828 -5.231896 5.767617 2.308771 7.5877905
10626 12.785483 8.1535425 -5.2562275 6.1382875 2.3234842 7.2865105
10645 13.100632 10.497132 -6.011333 6.3594403 2.3549423 7.0839353
10666 13.029179 10.68364 -5.13392 6.430893 2.3791242 7.0109744
10690 12.106352 8.725535 -4.6478024 6.3385777 2.3644068 7.099465
10710 9.118069 5.8094344 -3.9768896 5.9366717 2.1584687 7.5011544
10729 5.1923313 1.6889687 -2.666967 5.457078 1.8544497 7.934211
10749 0.24380732 -3.558726 -0.7191124 4.908515 1.4709821 8.361404
10771 -6.2630286 -10.066959 1.3663082 4.30936 1.0456078 8.746799
10791 -17.672686 -16.271587 3.6509142 3.3649354 0.43154886 9.20116
10809 -21.87108 -19.284353 5.666626 2.564237 -0.11825821 9.464728
10829 -21.405184 -17.616423 3.209077 2.2132618 -0.34966582 9.54723
10849 -14.813797 -12.087157 -1.7808714 2.4214087 -0.24777035 9.499778
10870 -6.991542 -7.1364875 -1.1071253 2.8543618 -0.10357867 9.381486
10889 0.13998365 -3.3795116 0.48056507 3.3651276 0.027629182 9.2111635
10909 8.776316 0.4264258 2.4866934 3.7884545 0.16733624 9.043782
10931 14.508274 4.556802 2.0157928 4.1665 0.49975184 8.86346
10950 14.550328 7.4032965 0.055853844 4.3925962 0.94767934 8.716501
10969 14.916314 8.615066 -0.44250298 4.5437574 1.3639672 8.582788
10992 14.953236 8.361864 -2.0801215 4.506836 1.827858 8.515736
11014 14.227656 6.881458 -3.1511884 4.351348 2.1782012 8.5142
11035 11.766203 5.261677 -5.0456295 3.9014528 2.5529978 8.627356
11047 13.140678 3.41437 -5.292707 3.4463499 2.8105545 8.740357
11067 15.3610735 0.65316176 -6.37771 3.1221626 2.9094105 8.829372
11086 12.704998 -2.811356 -5.4379854 2.7136617 2.7922025 9.000558
11106 8.867786 -7.0072083 -1.5499973 2.1646948 2.5061092 9.230597
11126 3.7041368 -10.256321 -1.0047731 1.5247997 2.2884173 9.41321
11146 -1.6764863 -10.898225 -2.590932 0.77626634 2.2024844 9.52454
11165 -6.602165 -11.446508 -2.9443016 0.26231918 2.1186986 9.571452
11186 -12.067298 -14.404406 -2.1572413 -0.19101448 1.9545565 9.607997
11205 -17.643345 -16.955227 -1.9978685 -0.7441232 1.7472564 9.621007
11225 -18.059635 -16.197742 -2.4657092 -1.2472082 1.6218432 9.590854
11245 -14.762403 -14.212065 -4.3081107 -1.345786 1.7430621 9.556201
11265 -10.3426485 -11.198025 -5.6597033 -1.1686738 1.9085231 9.547887
11285 -5.651896 -8.332901 -5.6006365 -0.8220254 2.088823 9.546281
11305 -0.53848624 -6.020482 -4.9189973 -0.34257996 2.266374 9.535018
11332 6.0557246 -3.9342055 -2.968018 0.2649678 2.42107 9.4994
11351 16.587025 -0.31358647 -1.4125557 1.1875294 2.669481 9.361305
11369 17.549978 4.6834955 -1.2673368 1.9100932 2.9396427 9.158626
11388 17.02148 7.8406506 1.0710621 2.4385912 3.1918309 8.946278
11408 15.054554 7.9339604 2.2680626 2.7008455 3.4241328 8.783572
11426 10.325718 6.86577 0.29097462 2.737046 3.6687179 8.672916
11448 5.544027 5.1997423 -0.60705185 2.672873 3.9365313 8.574955
11467 1.4601145 1.2365112 1.2597952 2.5621443 4.06904 8.546855
11487 -1.3460175 -1.821104 2.9774046 2.4952343 4.215306 8.49561
11507 -2.4824994 -1.331909 0.5431824 2.4633458 4.453948 8.382401
11528 -2.7323499 -0.3687749 -0.76740503 2.3492777 4.640031 8.313929
11553 -1.5460558 -0.033134937 -0.279274 2.2164323 4.687463 8.3237915
11577 -1.7721362 -0.29845285 -0.6655083 2.0402868 4.761245 8.326954
11591 -2.8851914 -0.072425365 -0.42280674 1.9466645 4.8225217 8.3140955
11611 -1.7538371 0.039063454 0.06772041 1.9262196 4.883415 8.283256
11627 -1.0965565 0.74992895 -0.78814554 1.9584692 4.9770017 8.219748
11647 -0.3471458 0.9147692 -1.2522068 2.0135102 5.0420046 8.166661
11667 0.3749609 0.30503988 -0.61841536 2.057548 5.057972 8.145785
11687 -0.17746699 -0.90976954 0.5736847 2.0736747 5.0277963 8.160363
11707 -0.18455863 -1.2114849 0.6467638 2.09992 5.0422077 8.144745
11727 -0.5938326 -0.549561 -1.1197643 2.1452754 5.108121 8.09168
11747 -0.50154996 -0.60205984 -1.5870585 2.2062216 5.1606197 8.041826
11767 -0.089172125 -1.3453774 -0.66508055 2.272684 5.195254 8.000915
11792 -0.13360596 -2.0533068 -0.31572008 2.3362715 5.2328067 7.958012
11811 -0.18559337 -2.6964474 -0.45107794 2.3499517 5.2247243 7.9592943
11831 -0.86476326 -2.8615568 -0.47822094 2.358745 5.179144 7.9864373
11853 0.011132956 -2.8662674 -0.052963257 2.421376 5.126394 8.001713
11872 0.9411714 -1.9540193 0.35467672 2.5256326 5.1143656 7.9771447
11891 1.2352703 -0.30163145 0.43649483 2.672067 5.1666493 7.8953266
11911 1.5096896 1.6543465 -0.037971497 2.7998736 5.221801 7.8143387
11933 3.0879471 3.0842104 -0.36907196 2.945441 5.247611 7.743213
11952 3.7186127 4.6180243 0.18622446 3.0617666 5.26524 7.6859107
11971 2.7356558 5.367139 0.11228323 3.0870428 5.2822704 7.664084
11994 2.030536 4.971443 0.80578756 3.0451715 5.256586 7.698417
12013 1.1582062 3.6044836 1.4782562 2.940667 5.2061787 7.7729387
12033 -1.0044887 2.7537293 1.4961047 2.728314 5.1758666 7.8700128
12055 -4.125578 0.21781111 1.5914946 2.497521 5.1452007 7.966159
12071 -7.2673445 -4.07614 1.6110363 2.1724834 5.052974 8.1189995
12093 -10.897094 -9.050842 1.8235407 1.7608204 4.8370466 8.347028
12112 -11.909448 -11.668341 3.2740355 1.4324211 4.524042 8.582051
12140 -6.5768642 -12.148091 2.3676796 1.5203102 4.2951097 8.683955
12159 0.33216357 -10.602192 0.0014448166 1.8896556 4.2431917 8.636835
12174 6.1185265 -6.909263 -3.156673 2.5197532 4.342679 8.423917
12188 10.968658 -2.8434505 -5.283971 3.1092477 4.4332004 8.176167
12207 12.93318 1.0673752 -6.346182 3.6730018 4.506326 7.8976245
12227 14.707861 4.327233 -6.5504885 4.196757 4.5217366 7.6230907
12247 14.752294 6.8867946 -5.597547 4.6311636 4.4712987 7.397987
12267 13.61969 8.546461 -3.6977947 4.844393 4.439688 7.2795205
12286 12.674022 8.947969 -2.5108504 4.928149 4.440407 7.2226396
12308 10.270983 6.961725 -2.7664752 4.860372 4.4729824 7.2484207
12327 6.3203506 2.9307804 -1.5718064 4.539748 4.443361 7.4711194
12351 1.3538008 -1.2223904 3.2305608 4.1815934 4.325276 7.7444596
12371 -2.3915713 -3.9456594 6.5525455 3.8089387 4.1946564 8.004201
12390 -5.8969083 -6.3996077 7.492853 3.4260921 4.1203275 8.21311
12409 -8.963409 -8.095209 8.340885 3.0066357 4.1112576 8.38022
12431 -11.020968 -8.47598 5.798169 2.5933778 4.281338 8.432966
12450 -12.570444 -8.990098 3.854475 2.2274928 4.3549237 8.499606
12470 -12.336416 -10.481041 3.7348003 1.8976964 4.313577 8.600127
12489 -10.157654 -11.767752 2.586937 1.7109095 4.240382 8.675387
12511 -6.6359134 -11.045988 -0.07788181 1.7325884 4.2656093 8.658701
12530 -2.8214293 -10.111685 -2.670556 2.0361311 4.4230614 8.512408
12549 1.5537229 -7.360613 -4.652479 2.468536 4.583339 8.31082
12569 9.732813 -3.6938586 -5.7633247 3.042647 4.7473073 8.023451
12591 11.990195 0.12884378 -7.280663 3.600846 4.9468637 7.6637354
12611 12.19598 3.6708698 -8.502383 4.1803594 5.1014853 7.257398
12630 13.566959 6.7215166 -7.722742 4.5906663 5.1154165 6.9949045
12646 12.971794 8.216841 -5.5560236 4.8410664 5.0949206 6.839316
12665 11.199945 8.588274 -4.972838 4.9273973 5.125714 6.754124
12689 8.055101 8.235176 -4.9428153 4.758666 5.172354 6.839023
12706 4.0479236 5.503986 -2.9620905 4.4371276 5.107116 7.099271
12726 -0.2979691 0.34131765 0.62661743 3.8605413 4.772697 7.647743
12746 -3.6154647 -5.714853 6.527528 3.3664677 4.3740997 8.105833
12767 -8.650742 -9.826187 9.741548 2.808889 4.099257 8.454385
12788 -13.862577 -11.872043 6.416399 2.2554877 4.0573683 8.638341
12813 -18.375326 -14.137948 4.38291 1.7116839 3.9865332 8.794776
12832 -20.462807 -18.468254 5.8951206 1.3858076 3.6242044 9.006391
12851 -15.966879 -20.402033 9.041804 1.44844 3.2595477 9.1349745
12873 -8.839066 -18.30457 5.2693615 1.9054574 3.3455982 9.019235
12893 -3.2772512 -12.888735 0.009507179 2.5111067 3.7524614 8.705387
12912 3.108115 -7.592938 -1.3258028 3.2317312 4.221902 8.240257
12935 9.935544 -2.175787 -0.97667646 3.8167505 4.5316815 7.8145165
12950 14.863794 4.754478 -3.9362907 4.385588 4.9372506 7.249866
12970 14.675307 11.070882 -8.249927 4.7847643 5.401225 6.641023
13035 14.5198765 12.627266 -9.394854 4.9401956 5.8176627 6.1578927
13042 14.126184 10.175671 -10.121924 4.9699693 6.009133 5.9464364
13045 11.364196 6.8859553 -10.830494 4.8972216 6.215116 5.793094
13064 8.337457 3.5544739 -11.00742 4.7827682 6.3862514 5.701869
13084 6.8741865 -0.83664703 -9.612953 4.71375 6.467809 5.6673093
13104 5.4071984 -4.991609 -6.3813286 4.7442164 6.523898 5.5768766
13124 3.4611816 -8.570441 -3.8932128 4.813179 6.693387 5.3105803
13143 -0.20162964 -10.467226 -3.2175183 4.8751116 6.981268 4.864729
13163 -1.1640778 -11.623874 -1.2948656 4.9948006 7.237696 4.34029
13183 -0.609179 -13.380975 3.4251776 5.2443533 7.424201 3.6808128
13207 -0.27679062 -13.026369 6.1505632 5.4865737 7.529282 3.0623243
13226 -2.647621 -10.612931 6.7373986 5.7888136 7.567507 2.3222604
13245 -4.432639 -9.493969 10.412354 6.175618 7.329611 2.075802
13264 -3.582101 -9.002946 15.551224 6.665833 6.876895 2.108408
13297 2.3509407 -6.702812 17.008205 7.1684055 6.3388934 2.1454082
13305 3.8187737 -2.4762383 16.941063 7.4818587 5.962196 2.1550896
13324 4.959308 2.8894053 13.763468 7.6629233 5.691414 2.2489533
13345 8.410423 6.830258 10.02758 7.697765 5.4663625 2.6521115
13365 9.853542 7.8275146 7.3585625 7.6337075 5.2735567 3.175925
13385 11.243061 8.290007 1.9444723 7.508328 5.251599 3.495154
13404 12.142842 9.766302 -4.4113393 7.3172293 5.4799743 3.5494268
13429 12.203508 10.480114 -11.661334 6.950106 6.011146 3.4252808
13448 9.895947 11.074674 -16.94315 6.6336203 6.450883 3.2483168
13507 8.480732 10.39068 -18.553455 6.305857 6.770958 3.2497184
13507 7.6164985 8.3467655 -16.55673 6.135796 6.918665 3.2641222
13508 6.045139 4.697958 -12.321852 5.6002584 7.1581287 3.6835716
13526 2.260766 -0.84850836 -4.7217846 5.132529 7.360737 3.95564
13546 1.6802263 -8.817832 2.0583434 4.7170806 7.572847 4.0708127
13566 -2.078544 -17.32691 7.9790754 4.3386703 7.8267174 4.0110865
13585 -2.1101027 -23.341005 14.48697 4.082925 7.941499 4.053727
13605 -0.4165032 -26.777939 15.016176 4.093997 7.8924756 4.1374383
13625 -1.0984697 -25.274857 15.16437 4.412045 7.8450685 3.8934765
13645 -1.828938 -20.466713 7.5000916 4.8360553 7.9210954 3.1684716
13665 -0.81030416 -15.199973 -1.4831408 5.273096 7.9982142 2.0960565
13685 1.6678514 -11.374203 -6.636612 5.7254434 7.907399 0.9288351
13704 0.79290247 -7.107877 -11.769647 6.2364736 7.54841 -0.54612756
13725 0.42018223 -2.6202211 -16.931007 6.59004 7.0638595 -1.6863042
13745 0.93494034 -0.9618573 -16.988695 6.8605804 6.4972515 -2.6246057
13765 1.7263894 2.2457938 -16.247786 7.0459657 5.932799 -3.3655145
13785 1.5392737 3.1621733 -15.690838 7.156467 5.4377995 -3.922463
13803 1.74618 2.280645 -14.673375 7.2368646 4.9402676 -4.4036245
13822 4.0671034 1.6290617 -11.656269 7.2143755 4.6150165 -4.777531
13842 4.651746 3.5079722 -8.7008705 7.14688 4.40247 -5.0705776
13862 6.638816 5.356645 -5.209557 7.0368643 4.2776227 -5.3249307
13882 4.341049 6.391477 -2.2418766 6.7105856 4.3345466 -5.6877193
13901 10.513842 4.527038 2.885213 5.9774194 4.666696 -6.2179418
13923 13.86915 2.4397159 12.073427 5.5909214 5.1068077 -6.2315755
13943 13.776202 -0.9315052 22.586725 5.6838694 5.5092187 -5.789005
13972 13.679636 -3.8794336 24.365 5.780436 5.7756414 -5.4220753
13989 11.977351 -6.178214 18.382938 5.701434 5.9292173 -5.3393273
14011 3.2764907 -9.752882 13.892725 5.380943 6.228617 -5.3310595
14031 -1.9910402 -12.506153 10.222267 5.4578443 6.2046146 -5.2806354
14050 -3.2275486 -14.7975855 6.573512 5.7558255 5.8336945 -5.385988
14068 -4.77483 -15.392033 -0.8455081 5.9623537 5.106542 -5.8774104
14092 -8.716304 -12.6664295 -10.578838 5.7091866 3.7025385 -7.0616393
14112 -12.461412 -7.832655 -11.4898 4.972349 2.3355677 -8.1235
14134 -11.016306 -3.535995 -10.74552 4.04439 1.0843326 -8.867781
